app_name,count,mean,positive_rate,weighted_score
Legionwood 2: Rise of the Eternal's Realm,39,0.23076923076923078,0.6153846153846154,0.5773761973069622
Legionwood: Tale of the Two Swords,63,0.7142857142857143,0.8571428571428571,0.7550189037073411
Leisure Suit Larry in the Land of the Lounge Lizards: Reloaded,205,0.5317073170731708,0.7658536585365854,0.7123850106387284
Lemma,151,0.8278145695364238,0.9139072847682119,0.822684630572474
Leo's Fortune,77,0.8181818181818182,0.9090909090909091,0.7988754285365747
Leona's Tricky Adventures,15,0.8666666666666667,0.9333333333333333,0.7452519265807295
Let Hawaii Happen VR,8,0.5,0.75,0.6209718738361584
Let's Eat! Seaside Cafe,3,-0.3333333333333333,0.3333333333333333,0.4431354300021093
Let's Explore The Airport (Junior Field Trips),19,0.8947368421052632,0.9473684210526315,0.7658100528329931
Let's Explore The Farm (Junior Field Trips),9,1.0,1.0,0.75
Let's Explore The Jungle (Junior Field Trips),9,0.7777777777777778,0.8888888888888888,0.6944444444444444
Let's Sing,64,-0.1875,0.40625,0.43293271248128007
Let's Sing 2016,19,0.15789473684210525,0.5789473684210527,0.5469076563822929
Lethal League,2354,0.9116397621070518,0.9558198810535259,0.9117924998417689
Lethal RPG: War,84,0.7380952380952381,0.8690476190476191,0.7721597426836662
Lethal VR,38,0.7894736842105263,0.8947368421052632,0.7637132533390345
Lethe - Episode One,64,0.875,0.9375,0.8129806750873596
Lethis - Path of Progress,230,0.4434782608695652,0.7217391304347827,0.678654315084134
Letter Quest: Grimm's Journey,239,0.899581589958159,0.9497907949790795,0.8633944075053821
Letter Quest: Grimm's Journey Remastered,155,0.8709677419354839,0.9354838709677419,0.8402534319783936
Level 22: Gary’s Misadventures,16,0.125,0.5625,0.5358634493797751
Leviathan Starblade,6,0.6666666666666666,0.8333333333333334,0.6477756738429165
Leviathan: The Cargo,5,0.2,0.6,0.5416886451221723
Leviathan: The Last Day of the Decade,94,0.48936170212765956,0.7446808510638298,0.6825587902963024
Leviathan: Warships,259,0.05019305019305019,0.525096525096525,0.52039071739573
Lew Pulsipher's Doomstar,8,1.0,1.0,0.7419437476723167
Lex Mortis,50,-0.28,0.36,0.4028645425175009
Lexica,171,0.52046783625731,0.7602339181286549,0.704974948600847
Ley Lines,33,0.7575757575757576,0.8787878787878788,0.7477565994345119
LiEat,708,0.96045197740113,0.980225988700565,0.913650304938006
Lichdom: Battlemage,1279,0.22126661454261143,0.6106333072713057,0.5977945646777276
Lichtspeer,33,0.5757575757575758,0.7878787878787878,0.688295015570229
Lif,97,0.17525773195876287,0.5876288659793815,0.5655880121449989
Life Goes On,188,0.9361702127659575,0.9680851063829787,0.8714707787487382
Life in Bunker,111,0.3333333333333333,0.6666666666666666,0.6263974986312686
Life is Feudal: Forest Village,308,0.38311688311688313,0.6915584415584416,0.6574588556697317
Life is Feudal: Your Own,507,0.6528599605522682,0.8264299802761341,0.7763984372491481
Life is Hard,73,0.1780821917808219,0.589041095890411,0.5646688427613986
Life is Strange™,4266,0.9793717768401313,0.9896858884200657,0.9501363166529265
Lifeless Planet,1446,0.49239280774550487,0.7461964038727524,0.7186613534063538
Lifeliqe VR Museum,5,1.0,1.0,0.7084432256108616
Lift It,39,0.02564102564102564,0.5128205128205128,0.5085973552563291
Liftoff,236,0.6949152542372882,0.847457627118644,0.780464328039544
Light,177,0.05084745762711865,0.5254237288135594,0.5200806039433433
Light Repair Team #4,30,0.6666666666666666,0.8333333333333334,0.7147744388420942
Light of Altair,19,0.5789473684210527,0.7894736842105263,0.6719947400684073
LightWalk,9,1.0,1.0,0.75
Lightbender,20,0.8,0.9,0.7400322918373472
Lightblade VR,273,0.7289377289377289,0.8644688644688645,0.7971984052555818
Lightfish,66,0.6060606060606061,0.803030303030303,0.7175663906409018
Lighthockey,6,0.6666666666666666,0.8333333333333334,0.6477756738429165
Lightrise,23,0.5652173913043478,0.782608695652174,0.6740410208773396
Lili: Child of Geos,586,0.7815699658703071,0.8907849829351536,0.8334400894091074
Lilly Looking Through,328,0.4634146341463415,0.7317073170731707,0.6912321846492961
Lilly and Sasha: Curse of the Immortals,122,0.639344262295082,0.819672131147541,0.7445823826509603
Lilly and Sasha: Guardian Angels,16,0.0,0.5,0.5
Lilly and Sasha: Nexus of Souls,19,0.2631578947368421,0.631578947368421,0.5781794273038214
Limberjack,14,0.2857142857142857,0.6428571428571429,0.5796358732070145
Limelight VR,2,0.0,0.5,0.5
Line Of Defense Tactics - Tactical Advantage,14,-0.5714285714285714,0.21428571428571427,0.3407282535859711
Line of Sight,339,0.23303834808259588,0.616519174041298,0.5963658675354438
LineDash,15,0.6,0.8,0.6697897953251204
"Linea, the Game",182,0.7032967032967034,0.8516483516483516,0.7783586515998276
Link,30,0.5333333333333333,0.7666666666666667,0.6718195510736754
Link: The Unleashed Nexus,20,0.7,0.85,0.7100282553576787
Lion Quest,6,0.6666666666666666,0.8333333333333334,0.6477756738429165
Liquid Pinball,9,0.5555555555555556,0.7777777777777778,0.6388888888888888
Liquid Rhythm,15,0.06666666666666667,0.5333333333333333,0.5188655328139022
Litil Divil,119,-0.04201680672268908,0.4789915966386555,0.4839632074731982
Little Big Adventure,29,0.7931034482758621,0.896551724137931,0.7541084205027756
Little Big Adventure 2,47,1.0,1.0,0.8440928753895395
Little Briar Rose,5,0.6,0.8,0.625065935366517
Little Cells,9,0.5555555555555556,0.7777777777777778,0.6388888888888888
Little Farm,33,0.5151515151515151,0.7575757575757576,0.668474487615468
Little Inferno,4187,0.8586099832815859,0.9293049916407929,0.8944364900245716
Little King's Story,48,0.3333333333333333,0.6666666666666666,0.6150191991733244
Little Racers STREET,296,0.7027027027027027,0.8513513513513513,0.7880565902480665
Little Walker,19,0.6842105263157895,0.8421052631578947,0.7032665109899359
Littlewitch Romanesque: Editio Regia,39,0.6923076923076923,0.8461538461538461,0.7321285919208865
Littlstar VR Cinema,9,0.3333333333333333,0.6666666666666666,0.5833333333333333
Livelock,95,0.3684210526315789,0.6842105263157895,0.6375884787942278
Liveza: Death of the Earth,20,-0.9,0.05,0.22996367168298448
Living Legends: The Frozen Fear Collection,10,0.6,0.8,0.6542425307256261
Locked In VR,12,0.6666666666666666,0.8333333333333334,0.6793235241533493
LocoCycle,126,0.38095238095238093,0.6904761904761905,0.6461630355124772
LocoSoccer,45,0.24444444444444444,0.6222222222222222,0.5836201878715929
Locoland,17,0.8823529411764706,0.9411764705882353,0.7563612796785537
Log Drive Runner,4,0.0,0.5,0.5
LogiGun,30,0.6,0.8,0.6932969949578849
Logic Missile,4,0.5,0.75,0.5959970389138742
LogicBots,35,0.8285714285714286,0.9142857142857143,0.7734197012529275
Logistics Company,26,-0.3076923076923077,0.34615384615384615,0.40319695882555784
LogoMaker 4,33,0.2727272727272727,0.6363636363636364,0.5891923757964243
Loki,36,0.05555555555555555,0.5277777777777778,0.5184103200695651
Lolly Joe,11,0.45454545454545453,0.7272727272727273,0.6197051473980758
Lonath Online,23,-0.391304347826087,0.30434782608695654,0.3795100624695341
Lone Survivor: The Director's Cut,771,0.7535667963683528,0.8767833981841764,0.8258699706277507
Long Live The Queen,4303,0.8982105507785266,0.9491052753892633,0.9129273544761277
Long Night,48,0.125,0.5625,0.5431321996899966
LooWarVR,5,1.0,1.0,0.7084432256108616
Loom,194,0.8247422680412371,0.9123711340206185,0.8280533570418207
Loot Hero DX,310,0.2967741935483871,0.6483870967741936,0.6220237532471232
Loot Hound,30,0.7333333333333333,0.8666666666666667,0.7362518827263036
Loot Hunter,45,0.3333333333333333,0.6666666666666666,0.6140275289158084
Looterkings,30,0.5333333333333333,0.7666666666666667,0.6718195510736754
Lootfest,32,0.5625,0.78125,0.6830810182388093
Lord Mayor,9,0.5555555555555556,0.7777777777777778,0.6388888888888888
Lord of the Dark Castle,15,0.3333333333333333,0.6666666666666666,0.5943276640695113
Lords Of The Fallen,3211,0.10370601058860168,0.5518530052943008,0.5472912781193106
Lords of Xulima,434,0.6405529953917051,0.8202764976958525,0.7688412706595323
Lords of the Black Sun,253,-0.4624505928853755,0.26877470355731226,0.3124371696738663
Lords of the Realm,11,0.45454545454545453,0.7272727272727273,0.6197051473980758
Lords of the Realm II,157,0.8853503184713376,0.9426751592356688,0.8462426608136999
Lords of the Realm III,6,-0.3333333333333333,0.3333333333333333,0.4261121630785418
Loren The Amazon Princess,321,0.6448598130841121,0.822429906542056,0.7657413400153529
Lost Bros,11,0.8181818181818182,0.9090909090909091,0.7154692653165364
Lost Castle,369,0.6531165311653117,0.8265582655826558,0.7714958922246251
Lost Chronicles of Zerzura,29,0.6551724137931034,0.8275862068965517,0.7099156517196842
Lost Civilization,50,0.0,0.5,0.5
Lost Crew,4,0.5,0.75,0.5959970389138742
Lost Grimoires: Stolen Kingdom,7,0.42857142857142855,0.7142857142857143,0.5996985309510746
Lost Horizon,83,0.8072289156626506,0.9036144578313253,0.797273411419663
Lost Horizon 2,18,-0.4444444444444444,0.2777777777777778,0.3693669840311033
Lost Labyrinth Extended Version,16,0.25,0.625,0.5717268987595503
Lost Lands: A Hidden Object Adventure,1286,0.7853810264385692,0.8926905132192846,0.8471944317386524
Lost Lands: Dark Overlord,25,1.0,1.0,0.8124916623837011
Lost Lands: Mahjong,921,0.8089033659066233,0.9044516829533116,0.852644054725978
Lost Lands: The Four Horsemen,43,1.0,1.0,0.8399552426853905
Lost Lands: The Golden Curse,68,0.8529411764705882,0.9264705882352942,0.8072529946332099
Lost Legends: The Weeping Woman Collector's Edition,9,0.7777777777777778,0.8888888888888888,0.6944444444444444
Lost Marbles,21,0.7142857142857143,0.8571428571428571,0.7163007626699414
Lost Planet 3,910,0.13846153846153847,0.5692307692307692,0.5603306596683314
Lost Planet: Extreme Condition,242,0.39669421487603307,0.6983471074380165,0.6603905492092866
Lost Planet: Extreme Condition - Colonies Edition,80,0.0,0.5,0.5
Lost Route,15,-0.3333333333333333,0.3333333333333333,0.4056723359304886
Lost Socks: Naughty Brothers,3,1.0,1.0,0.6705937099936721
Lost girl`s [diary],175,0.41714285714285715,0.7085714285714285,0.6645880945009861
Lost in Paradise,12,-0.3333333333333333,0.3333333333333333,0.41033823792332536
Lost in Secular Love,1,1.0,1.0,0.5941636475090435
Lost in a Forest,52,-0.11538461538461539,0.4423076923076923,0.45976829191422286
Lost in the Rift - Reborn,16,0.625,0.8125,0.6793172468988758
LostWinds,15,1.0,1.0,0.7829829922085341
Love And Order,21,-0.23809523809523808,0.38095238095238093,0.42789974577668616
Love at First Sight,323,0.8575851393188855,0.9287925696594427,0.8535440609292745
Love in the Glen,18,0.3333333333333333,0.6666666666666666,0.5979747619766725
Love is Blind: Mutants,36,-0.6666666666666666,0.16666666666666666,0.2790761591652188
"Love, Guitars, and the Nashville Skyline",3,0.3333333333333333,0.6666666666666666,0.5568645699978907
LoveBeat,463,0.38228941684665224,0.6911447084233261,0.6610382005507688
Lovely Planet Arcade,51,0.49019607843137253,0.7450980392156863,0.6704924511766259
Lovers in a Dangerous Spacetime,551,0.9455535390199638,0.9727767695099818,0.9021043076547022
Lowglow,109,0.944954128440367,0.9724770642201835,0.8576986289353172
Lucadian Chronicles,13,0.6923076923076923,0.8461538461538461,0.6897489861525044
Lucent Heart,134,0.07462686567164178,0.5373134328358209,0.5287908576572261
Lucid,127,0.41732283464566927,0.7086614173228346,0.6602320556361326
Lucidity,28,0.14285714285714285,0.5714285714285714,0.5455078967537451
Lucius,1878,0.5761448349307774,0.7880724174653887,0.758290578379899
Lucius Demake,35,0.7714285714285715,0.8857142857142857,0.7545631701320359
Lucius II,377,0.15649867374005305,0.5782493368700266,0.5651400725415405
LuckCatchers,213,-0.13615023474178403,0.431924882629108,0.44546005998070026
Luckslinger,65,0.7538461538461538,0.8769230769230769,0.7701368050434225
Lucky Rabbit Reflex!,9,1.0,1.0,0.75
Lucy -The Eternity She Wished For-,278,0.920863309352518,0.960431654676259,0.875910591560226
Ludo Supremo,13,-0.07692307692307693,0.46153846153846156,0.47891677931638843
Ludoku,4,1.0,1.0,0.6919940778277485
Ludu,10,0.8,0.9,0.7056567076341681
Lugaru HD ,220,0.5909090909090909,0.7954545454545454,0.7372766134359567
Lumber Island - That Special Place,46,0.43478260869565216,0.717391304347826,0.6491746277646165
Lume,302,-0.11258278145695365,0.44370860927152317,0.4537884417569496
Lumines,40,0.75,0.875,0.7523874427470487
Lumines: Advanced Pack,8,1.0,1.0,0.7419437476723167
Lumini,45,0.9111111111111111,0.9555555555555556,0.8116752457032097
Lumino City,428,0.8084112149532711,0.9042056074766355,0.8390196983506757
Luminosity,30,0.8666666666666667,0.9333333333333333,0.7792067704947225
Luminoso,4,0.0,0.5,0.5
Lumo,42,0.6666666666666666,0.8333333333333334,0.7258958706514889
Luna Sky,17,0.5294117647058824,0.7647058823529411,0.6538167678071323
Luna's Wandering Stars,30,0.7333333333333333,0.8666666666666667,0.7362518827263036
Luna: Shattered Hearts: Episode 1,31,-0.6774193548387096,0.16129032258064516,0.2806155618246704
Lunar Flight,337,0.7744807121661721,0.887240356083086,0.8201437075942944
Lunch Truck Tycoon,144,0.375,0.6875,0.6455854631406293
Lunnye Devitsy,67,0.13432835820895522,0.5671641791044776,0.5483060953157335
Lup,62,-0.25806451612903225,0.3709677419354839,0.40803946905713034
Lux Delux,94,0.6382978723404256,0.8191489361702128,0.7381201612560466
Luxor,14,0.42857142857142855,0.7142857142857143,0.6194538098105217
Luxor 2,6,-0.6666666666666666,0.16666666666666666,0.3522243261570836
Luxor 2 HD,18,0.4444444444444444,0.7222222222222222,0.6306330159688966
Luxor 3,16,0.625,0.8125,0.6793172468988758
Luxor Amun Rising HD,2,1.0,1.0,0.6407951473548253
Luxor Evolved,75,0.8933333333333333,0.9466666666666667,0.8253830229078067
Luxor HD,6,1.0,1.0,0.7216635107643746
Luxor Mahjong,20,0.6,0.8,0.6800242188780103
Luxor: Amun Rising,3,1.0,1.0,0.6705937099936721
Luxor: Quest for the Afterlife,9,0.3333333333333333,0.6666666666666666,0.5833333333333333
Luxuria Superbia,143,0.38461538461538464,0.6923076923076923,0.6492287725215128
Luxury Hotel Emporium,4,-0.5,0.25,0.40400296108612577
M.U.D. TV,80,-0.225,0.3875,0.41746686321443405
MAGATAMA Earrings,5,0.6,0.8,0.625065935366517
MAGIX Fastcut,5,0.2,0.6,0.5416886451221723
MAGIX Video deluxe 2017 Plus Steam Edition,4,0.0,0.5,0.5
MANOS: The Hands of Fate ~ Director's Cut,92,0.6521739130434783,0.8260869565217391,0.7427647017327167
MARI indie 3.0,6,0.3333333333333333,0.6666666666666666,0.5738878369214582
MASSIVE CHALICE,968,0.40702479338842973,0.7035123966942148,0.6778310475517607
MC Lars: The Video Game,5,0.6,0.8,0.625065935366517
MDK,73,0.589041095890411,0.7945205479452054,0.7139046337492414
MDK 2,53,0.7358490566037735,0.8679245283018868,0.7571968342247265
MDK 2 HD,45,-0.022222222222222223,0.4888888888888889,0.4923981647389461
MEDIEVAL: Total War™ - Gold Edition,245,0.33877551020408164,0.6693877551020408,0.637092491967796
MELTY BLOOD Actress Again Current Code,289,0.8131487889273357,0.9065743944636678,0.8328036161936171
MEMENTO,5,0.6,0.8,0.625065935366517
METAGAL,59,0.3559322033898305,0.6779661016949152,0.6260788791341364
METAL GEAR RISING: REVENGEANCE,1196,0.9983277591973244,0.9991638795986622,0.9400561221200316
METAL GEAR SOLID V: GROUND ZEROES,4588,0.6948561464690497,0.8474280732345248,0.8199758237677294
METAL GEAR SOLID V: THE PHANTOM PAIN,15545,0.7193953039562561,0.859697651978128,0.8400126866224213
METAL SLUG,187,0.7219251336898396,0.8609625668449198,0.7863396125173876
METAL SLUG 2,38,0.5789473684210527,0.7894736842105263,0.693389719115292
METAL SLUG 3,2048,0.7529296875,0.87646484375,0.8385463598664238
METAL SLUG DEFENSE,399,-0.18796992481203006,0.40601503759398494,0.42149465648525974
METAL SLUG X,376,0.7978723404255319,0.898936170212766,0.8320482967790834
MIGHT,26,0.6153846153846154,0.8076923076923077,0.6936060823488843
MIND Path to Thalamus E.Edition,563,0.3463587921847247,0.6731793960923623,0.6474589388994224
MINUS ZERO,7,0.7142857142857143,0.8571428571428571,0.666164218251791
MISSING: An Interactive Thriller - Episode One,301,0.6943521594684385,0.8471760797342193,0.7849470090217378
MOAI 2: Path to Another World,9,0.7777777777777778,0.8888888888888888,0.6944444444444444
MOAI 3: Trade Mission Collector's Edition,10,1.0,1.0,0.7570708845427101
MOAI 4: Terra Incognita Collector’s Edition,1,1.0,1.0,0.5941636475090435
MOAI: Build Your Dream,51,0.5686274509803921,0.7843137254901961,0.697771243364886
MODO indie 901,22,0.8181818181818182,0.9090909090909091,0.7499070958315482
MSI Electric City,43,0.627906976744186,0.813953488372093,0.7134602686629197
MUD - FIM Motocross World Championship™,34,-0.35294117647058826,0.3235294117647059,0.3840442026173217
MURDERED: SOUL SUSPECT™,2947,0.5799117746861214,0.7899558873430608,0.763780079780295
MURI,263,0.8174904942965779,0.908745247148289,0.8324535464782046
MX vs. ATV Reflex,702,0.5014245014245015,0.7507122507122507,0.7158659559042209
MX vs. ATV Supercross Encore,254,-0.06299212598425197,0.468503937007874,0.47444433428418203
MX vs. ATV Unleashed,136,0.3235294117647059,0.6617647058823529,0.6249800422262556
MXGP - The Official Motocross Videogame Compact,21,0.23809523809523808,0.6190476190476191,0.5721002542233138
MXGP2 - The Official Motocross Videogame,125,0.52,0.76,0.6993684303021761
MXGP2 - The Official Motocross Videogame Compact,4,0.0,0.5,0.5
MacGuffin,18,0.4444444444444444,0.7222222222222222,0.6306330159688966
MacGuffin's Curse,63,0.7777777777777778,0.8888888888888888,0.7776872507035493
Macabre,18,0.3333333333333333,0.6666666666666666,0.5979747619766725
Machina of the Planet Tree -Planet Ruler-,43,0.7209302325581395,0.8604651162790697,0.7450840121685374
Machinarium,1671,0.883901855176541,0.9419509275882705,0.89462673114656
Machinations: Fog of War,5,-0.2,0.4,0.4583113548778277
Machine Gun Train Run,14,0.5714285714285714,0.7857142857142857,0.6592717464140289
Machine Learning: Episode I,19,0.3684210526315789,0.6842105263157895,0.6094511982253501
Machine Made: Rebirth,15,0.8666666666666667,0.9333333333333333,0.7452519265807295
MachineCraft,366,0.5573770491803278,0.7786885245901639,0.7315823679197395
Machineers,18,0.8888888888888888,0.9444444444444444,0.7612660319377934
Machines At War 3,32,0.625,0.8125,0.7034233535986769
Mactabilis,4,1.0,1.0,0.6919940778277485
Mad Bullets,33,0.8787878787878788,0.9393939393939394,0.7873976553440338
Mad Combat Marines,31,0.22580645161290322,0.6129032258064516,0.5731281460584432
Mad Father,177,0.943502824858757,0.9717514124293786,0.8726067620598139
Mad Games Tycoon,911,0.7870472008781558,0.893523600439078,0.8429500376565429
Mad Max,11126,0.7975912277548085,0.8987956138774043,0.8746593972640664
Mad Nords: Probably an Epic Quest,34,0.8823529411764706,0.9411764705882353,0.7898894934566958
Mad Snowboarding,14,0.2857142857142857,0.6428571428571429,0.5796358732070145
